Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract),total ether received,total ether balance,fraud
3.1048920297840144,2.473133553581391,43.60130676475997,100,0.004709420379511356,3.1705785388303065,0.357887126915456,0.029950829767881527,0.5305002499390494,131,137.52788638457258,-54.14251578105569,1
1481.7668214217028,1401.1709593960604,77051.81373502463,13,0.015947439612028085,2.328175167434214,0.9276196087582547,0.17289841749757476,0.9716163778161668,28,7.059526140396067,2.25552352887835,0
0.7851873671274548,4.954821045754754,26.117692248736148,51,0.0009698943013023026,1.5552990937680815,0.10243980947289671,0.006718107142942385,0.9731662010518922,117,77.02647060133125,-70.16220154084613,1
2.862641753871207,1.6710501557818729,35.762396215736295,131,0.006990604118732544,1.6155836253594202,0.8342498124915559,0.011997588019996373,0.7238176148226231,190,97.00864033440314,-139.59111086455115,1
1746.315787012558,2702.139439101081,66111.16187142747,9,0.16114697062231662,2.796694492483761,0.680487634036989,0.18876631770423233,0.861471106969502,14,5.437899771551556,4.110251276738795,0
1733.1547409003383,1636.924016516637,66536.71105551964,12,0.04871562723426093,1.8083240779868532,0.4297103664676605,0.16064233961642949,0.662074692704926,30,7.636842498915764,2.6211162827149295,0
3.9584930643783904,0.6962169728949519,59.72752553986705,79,0.009543892912325614,4.659457560881794,0.43314283022989997,0.001757374209914504,1.4283185625877253,192,94.91127178732276,-135.80062988137746,1
656.8517605016004,2200.146548996001,62388.54358921407,7,0.12300756110161785,2.041511454656185,0.6903553398924848,0.06677881840408963,0.9481614522395678,17,10.003756106120253,8.328301201177297,0
998.4719380326634,1993.4529985826084,49596.61080702797,11,0.08661965861352804,1.0514028123058081,0.5347198309341221,0.04867987326502611,0.8723619250215469,39,5.521528482288453,1.9145181151437853,0
1975.7604692831567,1391.7096808182364,44418.31457805583,19,0.07875208770897635,1.681233387516284,0.236518996401907,0.03660457853513036,0.42145144623304465,10,11.789219118775996,6.214131199427325,0
3.975432762810377,2.84073575500397,52.609075015927004,103,0.009682940277854248,1.3536328934625863,0.8126360555226696,0.02990783895974417,0.9800459670184751,102,113.87305151520796,-128.046155135569,1
1001.0133181178569,1325.1180688622385,75805.42103058432,5,0.127536161860885,2.381791598894103,0.32688408423445897,0.1773654442477964,0.8974748221961857,40,8.93351649256315,7.5005795061880844,0
664.6042980162553,2005.5108757421244,47262.64007359765,5,0.17428547450667936,1.1086949210121682,0.7213685183287748,0.1640303263173906,0.691265048947789,38,28.989416108025836,14.8468122286614,0
4.535444410818913,0.8610518554773899,36.22556947851273,89,0.006999918477427574,4.989022139073578,0.9069492366766188,0.02922392247247734,1.4173956130855316,158,71.36046855632318,-76.00603929421322,1
0.9796921391019731,0.8381200178111394,46.409437810180165,138,0.007078762941920636,3.3931442330726185,0.513713361485018,0.0047207371081114825,0.5777653440789571,187,76.76682798986569,-165.6368305618733,1
4.202556583445119,3.8489524562448407,44.05197135484545,141,0.009625508229897965,2.4994823180948162,0.35714087765367464,0.043561357281283554,0.7235958385194526,85,121.50712470017352,-165.07922796628577,1
3.011459009078035,2.3172627697611836,13.244612355449078,107,0.009628228219926902,2.0071291833014566,0.547523655303147,0.015743037181021713,0.7848404943774676,160,58.51201463902236,-82.81463293596053,1
1262.54082037442,1454.6065929014053,53901.31957154097,8,0.11966282882463451,2.69284610377851,0.5470404098038175,0.04056115305197178,0.6464338601191737,17,18.555930137296208,7.601479636429051,0
1623.7424586519246,1121.02856287732,26167.54426955994,15,0.037074153151287516,1.7472203836283902,0.6945245874544953,0.14346834440337977,0.6477189467895312,41,27.695466324616003,7.636046963986836,0
0.5957123488267422,4.4361575270788975,36.4468567013606,81,0.009332640103310004,1.280118822989884,0.10853689026564828,0.003581507962884201,0.5885434106136181,141,42.68408597121918,-180.5148310851395,1
4.825274109572071,4.300402319051681,47.366005506869044,102,0.005908836540072098,4.861021229056552,0.6463308229180162,0.014523959919104625,0.7962735057040824,124,102.74883718459392,-128.12513900387356,1
711.4394412826539,2261.2134119119182,32965.42719111845,11,0.09783615659011537,1.5294138539612714,0.7207787737207634,0.11363205518731204,0.2498184847055085,49,26.172968202213998,14.954434525858142,0
1059.032775518471,1371.4583242727176,63405.2068213151,19,0.025398781022453108,1.0504580048745282,0.7466070109276768,0.024464863303157038,0.880965531239015,49,7.174668997785254,4.244152392921137,0
627.1880240687049,2375.911453737901,24325.060159920402,4,0.012300610294628617,2.8912534957487,0.7900066875672056,0.07711776761539219,0.4372284650301242,20,22.00569448020883,21.088653361448653,0
1.4357374829068497,3.054651475189962,11.565664622777929,67,0.007773814951275035,4.757995766256757,0.905344615384884,0.030297098961743173,1.4218742350231168,151,123.08975513494177,-113.77338117368673,1
1489.0308833086742,2769.25902955438,58200.18093003244,16,0.17898427406448042,1.6265491418243947,0.9059675523648798,0.03008176118219208,0.990620216800105,32,16.53693661561835,5.999576182261411,0
1884.1357857700914,1871.536221401659,56375.176265058646,15,0.043219339179478386,1.7564151911586061,0.5189304222178506,0.03781105851082733,0.49402753783322517,17,8.313116818546211,1.1470897281352679,0
2.6337822308929635,0.9402537229295067,34.58079375584162,88,0.003528412778785068,2.8586952517584456,0.684796314378487,0.0033548872856546527,1.4491457315913858,179,134.10066424121078,-155.54867890700353,1
4.431547013838524,4.928375611396828,48.41367069322591,74,0.0034300675919013784,3.0900767665380924,0.7590446264661806,0.001163971740105982,0.9673107665376526,199,92.78631823342997,-144.1258194827555,1
856.3149873858165,2937.069206891607,30858.617162569386,6,0.023135229375457693,1.5929134720420663,0.27791471404284174,0.08695395182526108,0.6743347198654255,48,27.725813016641023,22.743952737855942,0
2.774785455977152,3.1777204086518926,26.96356229480955,116,0.008885858776883679,3.2268863391334643,0.748731786679456,0.04046043340053735,1.4887287819554427,111,67.92774204476348,-79.41696495401791,1
1009.1752888142091,2592.615250242327,24806.890783080507,17,0.11404255146920989,2.5432444249062343,0.5618546276146401,0.13227976208733974,0.6211221287488906,23,22.852173303310696,4.530944206868739,0
610.245120995019,1173.4673911925897,51186.43691336106,11,0.13718417627727866,0.8643914206118792,0.5595470681709902,0.12169803051097351,0.958866683881147,29,16.34473853459098,12.486555430223977,0
957.0187086470612,978.0224227127549,44178.81072590969,3,0.03922031843692591,1.0590360862407782,0.9658583103156697,0.11887787149686137,0.9461845923810039,11,25.148135002940528,5.280342934258542,0
0.5813391362698439,2.7225217183254555,18.94113546106644,57,0.00850731176389236,3.6304515692013735,0.6114777430019245,0.005590063623576532,0.8677158030594335,198,149.39032088719028,-76.3887879016018,1
2.350648024634161,3.999210276808515,34.01850409331773,98,0.0038297158023856137,3.9983131999042882,0.4536905040809732,0.04162904681461921,1.0690814691657478,112,100.6746659798477,-74.72513917055014,1
564.7606036955175,1162.5925946047616,27903.726407273716,16,0.027455468664908493,2.9128243553174915,0.5907153040519517,0.0386284604648767,0.4739069088268372,31,29.616743488112704,1.854361573849598,0
848.8270375480702,975.9238675904643,66603.41782830156,14,0.18792534303789551,2.6902629814951062,0.4222020989994089,0.1717752411347404,0.20026600489639154,11,16.955850576201804,8.374366500733437,0
738.9311678642077,2130.8986299191897,39086.69321708717,2,0.08731251253734541,2.676883625843148,0.8259083872466189,0.11773308958746688,0.7907593674010613,13,19.429630917793702,12.65697321562038,0
1.870761961280168,0.9395245130287274,44.211651325607846,109,0.0013081785249633106,2.9807076404450807,0.13094966900369656,0.045556699701860326,0.7587799816000169,183,146.21952363820154,-171.25960221746917,1
3.9751014618349583,1.3942205669037757,10.27610585618012,60,0.002068539800479171,3.8453678109946,0.8111579864780851,0.03069203876426956,1.426300878513349,120,48.20057080477479,-198.03304049007758,1
1994.501506440871,1610.2809671150662,46916.63785727255,11,0.17837719828836418,1.9826108354669603,0.5132205585422636,0.08839814976123851,0.7564945171974455,30,12.640105387255371,1.5591473699292084,0
865.4850740958,2277.428575948682,25575.748662763395,19,0.15970137777553037,2.6617154800838505,0.686789130127833,0.10629930204589169,0.32744321649518426,23,23.42950562518108,5.421592175375643,0
0.5819982154319738,0.9249933234016778,44.150338670817845,130,0.006591654090269348,2.54158648386226,0.7134523020755108,0.017690603903747763,0.7606945282359031,86,47.6297430962682,-65.116700206614,1
1888.5122463210678,1763.9791621063728,74082.53897530666,14,0.16158459328314057,1.5889582870323324,0.8542673729400174,0.0328397205204156,0.6355912783686797,34,21.262791194792893,4.992697617580195,0
724.5559519354366,1732.6785884092644,29179.028049713757,18,0.1500060115393946,2.6569926938580712,0.37339184007262055,0.028185765548830725,0.21891086883706912,24,25.238249394211046,5.889190654421217,0
2.2467646679293485,3.3947969829905893,32.91264452457583,100,0.008224330809865158,3.5037586804062912,0.8383841593941412,0.03292275382103161,0.7066843598767454,108,143.42532655674535,-136.32112668138183,1
4.997090748046257,3.0011296164673085,33.66050590406667,56,0.00043606518799940854,3.7896810689873597,0.3676141066352957,0.04629541357344999,1.4710582451653678,166,44.85819814811102,-138.23956354548966,1
552.005400089725,2082.175037183677,79726.2509714786,19,0.11893637567069142,2.1470626753501763,0.40184579987152524,0.051842807261689876,0.590699703186351,18,10.987754247738453,2.2571233907897295,0
3.742322276261592,0.7805361313005865,17.386954595311334,56,0.006902938503492979,4.3777626905345155,0.7746546088077286,0.0024931354839461137,1.3672149810747234,117,123.59509498313442,-129.68986309603014,1
1969.955494038276,2124.139497199909,54945.359492434785,17,0.16423625973712613,2.1411965183287567,0.30247659709296004,0.0742708261389547,0.9424669122608398,18,24.967854791364363,17.65671669930311,0
1.7115945392722143,2.197778733970802,11.003559888886318,106,0.008423028860191518,1.3568173148482248,0.5818020076139712,0.01242760416594026,0.8429268642782602,104,98.58789931005255,-86.37057554520946,1
870.6548510152197,1150.9982962490144,72307.01399553209,15,0.0740102004365103,0.9552947892217483,0.8317588057139833,0.13515447734516647,0.5985565731625112,27,7.0407495507647395,6.615825642520462,0
1.7303318236881782,0.753689734929172,53.23611881275266,130,0.0053900281227916855,3.9996429978798873,0.9218491770318785,0.029672327083948128,1.226120844071848,153,91.55624757744673,-112.22292535064977,1
3.7948306030657806,1.62828797252719,41.65490316787238,102,0.001836175658372151,4.657647783699839,0.47689347240286584,0.019773787884225378,1.0189177052828375,143,69.0052182898078,-89.97475900563234,1
1060.19389421626,1069.2288661153916,64130.336389252254,2,0.026834081639127275,1.051529881778028,0.6785802352509911,0.1497759917054461,0.9986780091143597,42,25.62826669165288,12.293967259627527,0
4.920487317860367,4.478895401591763,40.0399223221099,111,0.006172772753186007,1.668135784368301,0.9920517635232788,0.012351913367788726,1.4427317741351255,142,68.4880916761995,-138.2831343459868,1
4.981241187632168,3.636162751387167,29.210091568960998,136,0.0005499191653804329,2.1238527583689213,0.9553703356689028,0.0446229254106549,0.9556567527857129,107,63.84900172451403,-94.17409202591449,1
2.462569381108925,1.8250959179386295,57.422665348107834,135,0.007819611870401505,1.4569517036815873,0.6091989579699044,0.049282998299845004,0.9710654526938144,175,85.03528174103644,-132.80707712779702,1
1838.1270334103517,2901.7363103086423,67214.2031753177,10,0.18913791686851975,2.52220865409082,0.2611334875504412,0.06307986564759611,0.944255107870259,49,16.486169210149665,3.544253635685074,0
4.174697477622097,2.476107088565983,28.84722147124538,100,0.0062786052874001935,3.159124247658532,0.4948702078495052,0.02929682727440016,0.8553624518183959,190,136.4920594894419,-108.8667661133953,1
3.3163696207140636,2.7641131636103946,52.824492059416116,118,0.006871241317041597,3.4634046575596553,0.9495024441046814,0.047268328259133206,1.3671989335550037,111,44.9834410749249,-106.1918921939707,1
2.102435266540308,4.939318619568408,40.28874096784436,82,0.00017459019502733995,1.901331190850113,0.42882113770665187,0.02490268023962816,1.3508175178361461,141,111.05089654647614,-135.61674570033676,1
3.2527433580545853,2.3882002809250547,22.386549475057873,65,0.0016705998316606614,1.4806585912225687,0.4076917000447614,0.005498154224858652,0.5941569882685601,173,121.16866083653454,-133.15310787671012,1
2.0633603370143643,1.4410885598533139,38.98249672358692,124,0.000851046948275773,1.515518887642597,0.2152412550619952,0.008443231982102423,0.6388271726494101,87,45.044739304509626,-143.12085266331368,1
1182.8302236227019,825.5651877978214,24346.813267673533,19,0.10118837859625346,2.000051370298259,0.4333300629674426,0.1420465583640431,0.8880979177513637,47,24.938977515929704,17.1988676005348,0
1703.9649646935657,1808.0111508233638,48978.13232512132,7,0.1299224227317742,0.624605069457354,0.9231306642082997,0.1827841364815953,0.8241704507440819,45,26.048339169795216,21.200706317755603,0
3.9938583233389857,2.03361593113858,56.537866280178235,86,0.002462108911924368,3.7193791196009833,0.7659178844026371,0.012673571467794992,0.8777288861762949,192,85.3879444602569,-105.80271286891747,1
4.551881257234987,3.348956557729706,26.951489552435035,148,0.0070335425167304365,4.386644568953224,0.8706918626902832,0.020820898228987316,1.3877700987609598,195,50.24130445864891,-184.58236369299902,1
1678.477427120348,1060.3396200314521,44594.293381777294,15,0.15197172167098716,2.3499659667140294,0.9602502023444734,0.04855790983923142,0.6524399719371523,19,15.5312013323518,5.650602597983239,0
878.3615302600424,2461.092243241812,47632.3698364484,9,0.15215646213600953,1.8945330637776747,0.34447567854024075,0.020233059329624964,0.4560478660167868,31,26.16285846725695,2.1211136258382552,0
636.7467356092875,1138.0476839544478,47221.61807631696,19,0.1545945582791698,2.0655508040785384,0.3049959021459101,0.016179974103337866,0.9366782782525496,12,8.981143456981613,7.151673314865023,0
1967.0927269602928,2546.7773760096134,49835.35581888129,8,0.17570578300427056,1.862119397711289,0.806740014295289,0.15328045926007117,0.21435654285479347,49,7.798398175538258,5.02237606679628,0
1.4401342292691208,3.520145825708228,27.932339064808193,76,0.0030233768253474934,2.290203056954402,0.8638028154322069,0.007694445240659412,1.2089109969101186,118,142.3018518291915,-60.56241962743158,1
4.911492126722205,0.8390581520275769,25.284850964359094,81,0.008526253048016883,2.2676880206251107,0.2525434720174833,0.02828326186045916,1.436154774160781,137,100.80414635190388,-135.84387037562573,1
4.145510276056314,4.401825433610467,55.66202762782356,56,0.005065011317403277,4.193180715867101,0.6849675376999886,0.03539637698562747,1.295792669436101,155,72.29510286909428,-171.40417332177702,1
1397.5362264466382,1453.9231769589578,37995.14669041908,10,0.019147138835887156,2.757237487979968,0.8818110995129451,0.13688288981301724,0.6745772560859075,25,16.719199136612644,11.682285249022662,0
1506.098467858751,2032.9693881569679,26659.368152808864,15,0.097468071528366,2.6614090238066748,0.6373185761502308,0.08227610430437783,0.9814402628085275,23,11.507171439150074,1.0679226920730738,0
1021.014989388264,2779.6333605119994,21309.40380652937,12,0.19304494250057458,1.900420458654605,0.9494579696264736,0.019928997064344516,0.5350346552593291,23,18.31051705688043,10.783144013451654,0
604.13576411914,1941.931539998195,24056.753815532895,6,0.023287005084792485,2.100420559570415,0.41691794920014785,0.12263427841415031,0.7441055448827611,12,10.6664100556747,6.879873889421552,0
2.1798919232588885,1.718351029145992,42.19997716195079,146,0.0003513249210374141,1.6246103894647614,0.7443750059626578,0.03328727315359742,0.5270959925034835,198,134.7964183114869,-191.9173193200449,1
1067.7146352288037,1598.4773980611824,79728.82944225543,9,0.12029025127616817,0.7219184852694212,0.9693325887638506,0.1306424086622963,0.8038702559526782,25,9.758121570476696,9.24739245768987,0
2.9049057667963534,2.1019616792239377,54.710863144796285,98,0.005083830981463084,3.761579314517461,0.13538092585698905,0.04017110954654309,1.1279003894909079,190,43.498514963368166,-132.3072963811113,1
4.682881149115216,4.237787335044781,58.251345533325626,127,0.009336086864289552,4.963717905829562,0.28450162904791354,0.01958220066322622,1.4264494235897112,143,85.30250055619953,-102.3302399814493,1
1132.1660623688713,859.7850353998572,77974.60464240788,17,0.14446078200281756,2.9319408072302147,0.8608312413332575,0.1428699212739787,0.8715687276006137,16,16.97675157758378,16.671168539186453,0
1732.7096658516302,802.7206954707008,38051.186501195305,9,0.16113549255004855,2.8179445486986316,0.38771366548436287,0.08587002400376854,0.321932810664334,14,15.236946325130097,8.796454992095528,0
743.5728419934813,1214.3679842843233,63849.76849225258,7,0.17494702833172604,0.9428744736184648,0.7541007617809317,0.16924190503314096,0.9556913755792187,19,28.495494798171045,7.611177482990154,0
2.2873258832830468,3.5063831145679076,20.24921477079105,144,0.0033075016049573165,1.3477000598013973,0.6699166974198645,0.03705932604660411,1.3481280954668835,191,134.12661149169145,-174.53297968504876,1
536.2876458370329,2629.7334960867015,36384.248598368744,18,0.18662721534638002,2.456454849628345,0.24490888273296801,0.17201832377638515,0.3804330639405861,14,13.362782218548304,13.012721307591535,0
3.6780900222042328,0.8660695128885489,14.241885704259596,132,0.005854923630545145,4.452554087956015,0.8923239717745751,0.01259757449042186,1.4076937063485464,124,48.00393070006129,-173.27900889355345,1
0.7941035335952407,1.9188065202377464,36.97456461876686,142,0.006650386233297362,3.9514230676261,0.5681512988908587,0.021914035776088355,1.3766653778624494,145,77.38624601448728,-158.71501572931422,1
1.9668150734084815,1.4910847140449675,45.55747662190089,68,0.0035517932741881207,1.384706204365683,0.9464709380406436,0.020481029033288595,1.01775135052748,183,116.53940874699701,-178.75382072205798,1
1114.0010094725644,2767.0182480940957,33797.276353465175,4,0.01591547574805716,2.129167063439713,0.49482107497900896,0.17422806746953104,0.5785679253532457,17,11.85538005871675,0.18995107287079271,0
2.518004848902439,1.8194484726412905,26.4332272684958,134,0.007548507841433033,4.166316174903394,0.8106563285150985,0.005469099049385829,0.9944203047025815,118,103.07816769356148,-144.77558182546989,1
1410.634368078131,2188.876616802375,55501.82973837953,5,0.13852100884429455,0.8292335961800963,0.3873475574523886,0.15948256367934302,0.9766129651798263,11,27.31308224887115,15.203007448626723,0
1647.3248923131923,2588.568625175406,63087.38457358966,12,0.013464190708508711,0.9894449642088652,0.2060502999825137,0.13302019568937457,0.9184244391599896,34,18.34006366817196,7.191045562134203,0
2.9168709223849496,1.969930588082184,51.393450189379436,109,0.0022366281722187476,3.491561903276001,0.1768127184943912,0.0035324043372617774,1.0313546315681479,126,44.27182078723655,-95.48982720098343,1
2.204697045006121,2.5565009867675523,40.19789360362563,64,0.007993224121217581,1.5996697093950951,0.3063262557093773,0.03639037585126025,1.2200365365460744,174,51.320763381855954,-130.47220272268922,1
1414.7477082480418,2039.5656401666095,42825.18225396786,2,0.05513338486612222,1.4331294790733502,0.3818157018105212,0.023907225516004292,0.6827588747051023,23,13.209530697127027,4.884768890475195,0
0.9077289553976936,3.282737041998893,29.12309956335814,113,0.004720952643155002,4.439761626945282,0.7122767847290017,0.023074463346507607,0.5132649611598665,168,147.11310707256052,-84.91570106454563,1
1.0973544000933642,4.862915902013715,45.7297552089976,68,0.007972343328210167,2.083329005048297,0.4950742786350725,0.004844362685771032,0.5253507434154575,196,116.94634318439132,-70.7529638626702,1
507.4099714016144,2893.985927931126,58347.19626893002,8,0.09640057257043323,1.7889900714481257,0.5910772642055362,0.13670420893375984,0.31172100380505036,25,29.66575307397117,1.0347801384265054,0
2.408588020860737,3.813999060311253,56.718350738450745,135,0.009115793362731559,1.4912431273829352,0.3123154311355731,0.009110505007997198,0.6863208794941207,166,103.39171961834944,-141.00725695742838,1
1769.367938028574,2183.2826000530795,64121.01791994516,19,0.17473598426326523,1.9466885214309835,0.5508923353516724,0.14779895547887595,0.5893351531397624,11,29.019513787174425,16.950084241085875,0
1069.6786702688446,2699.3340290580154,51144.90710817308,7,0.1837049380307793,2.534415720798966,0.2871346734773852,0.03830845263433699,0.6212990378151677,24,20.487258650240364,10.991536292052201,0
2.3496665599320408,0.6487282980524678,27.25356240133415,50,0.002471662717603027,1.5795794883648924,0.5405074842498068,0.04929687225141944,0.7420552715115004,147,69.34591157028134,-196.49224337489792,1
3.6298223889175736,1.1269915448264407,40.220868963890865,64,0.007579956271576183,1.9151926619664899,0.1692819188459137,0.015197821192774633,0.6612212872540044,145,92.2907245500323,-134.49133579645758,1
1685.5066037902222,2080.726105515939,60858.489634294674,8,0.1276001566714671,1.3087509872786844,0.8674426927638141,0.12956677314203988,0.35908502222023675,46,8.345093406987218,4.8519990211807045,0
2.0585569746468257,2.0612894085330247,46.87506240548742,66,0.005911975418952016,1.1313866809737534,0.9214745165912159,0.013163095695100442,1.0776319540915473,131,99.11351632317152,-187.97834246191408,1
1159.1074845416783,2148.4670814879564,76584.55026468245,13,0.047519393073388094,2.717312250523174,0.7166486501241649,0.06432228995544043,0.8527575511748939,48,14.304175595937833,8.123671991358577,0
1.1289756948183027,4.078702903369505,20.081366002387227,79,0.008268813499258693,1.7456199471525764,0.3121225714584998,0.032054169622288686,1.407866130462516,168,103.1920424497903,-176.27431651374079,1
2.8347712570673247,3.1607394608521817,29.95013519350651,122,0.00746807155324856,1.82231923350255,0.8090108998430432,0.030582355054776814,0.6142673000556877,195,141.29260708791094,-180.48445430931923,1
1002.6782813887128,2435.718163841537,29645.59376289849,5,0.11567452965755383,2.391589509462337,0.4069506645583264,0.04669524427158568,0.2672785795743877,36,25.645418764119068,22.34049704668604,0
3.5982495534441488,0.7618711797879962,55.76068638132402,83,0.002473894855658292,1.375493160325167,0.2645793973965766,0.04679608586964578,1.1382705938433504,140,48.89602632789175,-114.24717124101616,1
1.590843795867861,1.016765711326416,40.53100212208163,113,0.000964172777937787,3.024415825437388,0.9388129080312407,0.0167114674158162,1.0938830975578988,85,86.79800824780585,-126.14155680266825,1
1.4555259980522428,1.318212352431953,19.17022549267169,125,0.006155366288833982,1.0282652208788696,0.12075618253727419,0.02671395835266107,0.8998609717152555,171,146.69008373781938,-174.86639612006329,1
1675.7640151515106,1580.650992565159,44727.85581576629,6,0.13545751674325426,2.41093165555434,0.41203714266000324,0.013979542595873435,0.2657373339811419,37,29.268748941766756,1.688356377458966,0
841.763626314665,2947.1798691173435,60041.0238827857,4,0.03306341945028722,2.0375324200971665,0.8197070245102305,0.13234180817281482,0.6242417065993267,19,27.472520600155885,5.975687390761678,0
1482.5140082481628,2982.6932959494793,37031.271716518706,13,0.08293095885488129,1.6645320175506213,0.8687984510249676,0.05480049785224988,0.8208001656283437,45,19.943089131396608,4.129095059392338,0
1805.8676375690104,1325.3516650393863,47074.360650859286,18,0.015161810032856365,0.6630114781512302,0.5711451014498663,0.18275183911369644,0.6309614383621713,44,26.94575195380102,3.244757467212928,0
550.0754026795719,1600.1248744635086,63958.11408204997,17,0.03889981381223185,1.6008085459208725,0.6922384200558416,0.025858176147982824,0.905933094725871,21,17.676277596636027,7.103872725855387,0
1723.6229652564214,1621.721302684453,51589.95164922686,16,0.19076663501926483,2.004029550365828,0.8553510875414323,0.1779992280361975,0.382463817559146,18,15.613185629909047,14.254230149993225,0
1576.4536788629443,1679.7914549691436,78603.51431975473,12,0.033412304292711546,2.648539483201473,0.8398248763392173,0.04507117461203627,0.43622263137624806,45,19.523301331569943,17.773499305002524,0
696.0655651102992,2750.529273529027,46987.07892927935,4,0.07987427666668502,1.5353243813223176,0.8620303164534995,0.1493867323066664,0.8154439149130719,11,18.17603659779129,10.431529418489141,0
4.579124499340462,3.3090709816129644,15.844902035418205,55,0.0033948762805335944,3.922196547237206,0.7243458466630046,0.009169807239675774,1.3786291153734382,112,82.22803435105325,-131.5329291670983,1
2.3964104776662407,4.517022699846387,50.87217808692205,69,0.0034250719857833673,4.300429325690639,0.42675329097558146,0.002677177430205927,1.3306545065652498,116,59.957897859877704,-137.45623414545383,1
957.9660150450969,1267.8176280164114,21991.361273745573,15,0.15425725928156014,2.7590196108669875,0.38621051768103104,0.16340524576459076,0.24727511206260264,24,22.353764337745776,10.894000799316027,0
1.3296691430553345,0.9065163225992354,48.54929627677392,78,0.003954026579015568,2.1547749470827995,0.42010544481845424,0.03623324935402803,0.797121715623175,178,78.92585142173743,-193.79407659698307,1
3.915661304924824,3.758464981729124,41.86157898947434,121,0.002571713287705941,2.957699854572562,0.299088497637642,0.04939573239183571,1.4440593396866133,126,123.42316553402496,-145.84240780013926,1
2.5225280336219154,0.9293455242068509,28.540912609913317,111,0.003319314888064796,3.9184247133522563,0.6738017242196918,0.04447342438624,0.9722149251619493,180,140.64556430981588,-177.5057866684699,1
1859.77057916687,2056.901672223063,59726.72060639388,9,0.1174890731592003,1.1675706754235533,0.9029039890841264,0.16151094410531636,0.7267614677267404,42,27.07265672843653,13.101026563218719,0
1525.6311583655638,1999.2321621735393,78831.00932006637,3,0.08675579650204417,1.8563645084885572,0.8333599907626814,0.11427934477681115,0.6903201286895594,15,15.449748346762108,14.07718891709457,0
592.0244406660022,2517.6754893505677,47588.025426159205,3,0.10207430153358428,2.3856338608596577,0.6955982011260702,0.06649745916499938,0.544269742007137,18,21.255027309953835,18.0237349049127,0
0.5023416964789211,2.0865598535037604,25.239062907901452,119,0.005156398295517901,2.669644012595116,0.29989702942365726,0.006873402999350457,0.837615171403628,158,69.93454743230988,-147.15351808120437,1
1743.9301989751334,2733.753580620988,54306.341122899335,14,0.14194558666483467,0.7055176592794541,0.9285412635481116,0.09824231488285312,0.31001901985361235,28,27.74067048591481,9.176606502662025,0
3.2515440594559153,0.5814958271937822,53.606195447207575,125,0.001111905375829476,4.6750020890429855,0.811076173411678,0.002128107634594238,1.151367210988246,192,104.4852815218477,-125.8833018326699,1
2.130772546024849,3.1126475762511956,41.61321439597652,77,0.00220553976497814,3.0606947296272504,0.9779871841144806,0.02349046041283364,1.0573053688900478,165,86.08179944550028,-187.22688516021498,1
4.543493848371857,3.2289307684681545,10.459852580831482,138,0.006668667514169753,1.0202463353848747,0.2447272462757488,0.027887955678962722,1.1918951976926933,159,49.25539614945537,-74.24430711419205,1
